Butterfly species name,Host family,Host genus
Helicoverpa zea,Poaceae,Zea
Helicoverpa zea,Chenopodiaceae,Beta
Helicoverpa zea,Chenopodiaceae,Chenopodium
Helicoverpa zea,Chenopodiaceae,Spinacia
Helicoverpa zea,Brassicaceae,Brassica
Helicoverpa zea,Brassicaceae,Rorippa
Helicoverpa zea,Lamiaceae,Calamintha
Helicoverpa zea,Lamiaceae,Mentha
Helicoverpa zea,Lamiaceae,Stachys
Helicoverpa zea,Cannaceae,Canna
Helicoverpa zea,Cannabaceae,Cannabis
Helicoverpa zea,Caricaceae,Carica
Helicoverpa zea,Cucurbitaceae,Citrullus
Helicoverpa zea,Cucurbitaceae,Cucumis
Helicoverpa zea,Cucurbitaceae,Cucurbita
Helicoverpa zea,Rutaceae,Citrus
Helicoverpa zea,Capparaceae,Cleome
Helicoverpa zea,Rubiaceae,Coffea
Helicoverpa zea,Caryophyllaceae,Dianthus
Helicoverpa zea,Flacourtiaceae,Dovyalis
Helicoverpa zea,Geraniaceae,Erodium
Helicoverpa zea,Geraniaceae,Geranium
Helicoverpa zea,Geraniaceae,Pelargonium
Helicoverpa zea,Myrtaceae,Eucalyptus
Helicoverpa zea,Rosaceae,Fragaria
Helicoverpa zea,Rosaceae,Malus
Helicoverpa zea,Rosaceae,Prunus
Helicoverpa zea,Rosaceae,Pyrus
Helicoverpa zea,Rosaceae,Rosa
Helicoverpa zea,Iridaceae,Gladiolus
Helicoverpa zea,Convolvulaceae,Ipomoea
Helicoverpa zea,Acanthaceae,Justicia
Helicoverpa zea,Proteaceae,Leucadendron
Helicoverpa zea,Linaceae,Linum
Helicoverpa zea,Papaveraceae,Papaver
Helicoverpa zea,Lauraceae,Persea
Helicoverpa zea,Lauraceae,Sassafras
Helicoverpa zea,Polemoniaceae,Phlox
Helicoverpa zea,Polygonaceae,Polygonum
Helicoverpa zea,Resedaceae,Reseda
Helicoverpa zea,Euphorbiaceae,Ricinus
Helicoverpa zea,Vitaceae,Vitis
Heliothis virescens,Polyphagous,0
Heliothis virescens,Solanaceae,Lycopersicon
Heliothis virescens,Solanaceae,Nicotiana
Heliothis virescens,Solanaceae,Petunia
Heliothis virescens,Solanaceae,Physalis
Heliothis virescens,Solanaceae,Solanum
Heliothis virescens,Solanaceae,Datura
Heliothis virescens,Malvaceae,Abelmoschus
Heliothis virescens,Malvaceae,Abutilon
Heliothis virescens,Malvaceae,Allowissadula
Heliothis virescens,Malvaceae,Bastardia
Heliothis virescens,Malvaceae,Gossypium
Heliothis virescens,Malvaceae,Hibiscus
Heliothis virescens,Asteraceae,Ageratum
Heliothis virescens,Asteraceae,Chrysothamnus
Heliothis virescens,Asteraceae,Croptilon
Heliothis virescens,Asteraceae,Geraea
Heliothis virescens,Asteraceae,Helianthus
Heliothis virescens,Asteraceae,Heterotheca
Heliothis virescens,Asteraceae,Lactuca
Heliothis virescens,Ranunculaceae,Aquilegia
Heliothis virescens,Fabaceae,Astragalus
Heliothis virescens,Fabaceae,Caesalpinia
Heliothis virescens,Fabaceae,Cajanus
Heliothis virescens,Fabaceae,Cicer
Heliothis virescens,Fabaceae,Desmodium
Heliothis virescens,Fabaceae,Glycine
Heliothis virescens,Fabaceae,Lathyrus
Heliothis virescens,Fabaceae,Lupinus
Heliothis virescens,Fabaceae,Medicago
Heliothis virescens,Fabaceae,Melilotus
Heliothis virescens,Fabaceae,Vigna
Heliothis virescens,Brassicaceae,Brassica
Heliothis virescens,Juglandaceae,Carya
Heliothis virescens,Poaceae,Cynodon
Heliothis virescens,Poaceae,Sorghum
Heliothis virescens,Geraniaceae,Erodium
Heliothis virescens,Geraniaceae,Geranium
Heliothis virescens,Geraniaceae,Pelargonium
Heliothis virescens,Myrtaceae,Eucalyptus
Heliothis virescens,Convolvulaceae,Ipomoea
Heliothis virescens,Scrophulariaceae,Linaria
Heliothis virescens,Scrophulariaceae,Nuttallanthus
Heliothis virescens,Linaceae,Linum
Heliothis virescens,Pedaliaceae,Martynia
Heliothis virescens,Pedaliaceae,Sesamum
Heliothis virescens,Lamiaceae,Pycnanthemum
Heliothis virescens,Melastomataceae,Rhexia
Heliothis virescens,Grossulariaceae,Ribes
Heliothis virescens,Rosaceae,Rosa
Heliothis virescens,Polygonaceae,Rumex
Mythimna separata,0,0
Sesamia inferens,Poaceae,Andropogon
Sesamia inferens,Poaceae,Avena
Sesamia inferens,Poaceae,Coix
Sesamia inferens,Poaceae,Echinochloa
Sesamia inferens,Poaceae,Eleusine
Sesamia inferens,Poaceae,Eriochloa
Sesamia inferens,Poaceae,Hemarthria
Sesamia inferens,Poaceae,Hordeum
Sesamia inferens,Poaceae,Miscanthus
Sesamia inferens,Poaceae,Oryza
Sesamia inferens,Poaceae,Panicum
Sesamia inferens,Poaceae,Paspalum
Sesamia inferens,Poaceae,Pennisetum
Sesamia inferens,Poaceae,Phragmites
Sesamia inferens,Poaceae,Saccharum
Sesamia inferens,Poaceae,Setaria
Sesamia inferens,Poaceae,Sorghum
Sesamia inferens,Poaceae,Triticum
Sesamia inferens,Poaceae,Zea
Sesamia inferens,Poaceae,Zizania
Sesamia inferens,Cyperaceae,Bolboschoenus
Sesamia inferens,Cyperaceae,Cyperus
Sesamia inferens,Cyperaceae,Scirpus
Sesamia inferens,Ebenaceae,Diospyros
Sesamia inferens,Detritophagous,0
Spodoptera exigua,Brassicaceae,0
Spodoptera exigua,Brassicaceae,Brassica
Spodoptera exigua,Brassicaceae,Cardamine
Spodoptera exigua,Brassicaceae,Eruca
Spodoptera exigua,Brassicaceae,Raphanus
Spodoptera exigua,Poaceae,Avena
Spodoptera exigua,Poaceae,Eleusine
Spodoptera exigua,Poaceae,Oryza
Spodoptera exigua,Poaceae,Saccharum
Spodoptera exigua,Poaceae,Sorghum
Spodoptera exigua,Poaceae,Zea
Spodoptera exigua,Poaceae,Zoysia
Spodoptera exigua,Polyphagous,0
Spodoptera exigua,Malvaceae,Abelmoschus
Spodoptera exigua,Malvaceae,Alcea
Spodoptera exigua,Malvaceae,Gossypium
Spodoptera exigua,Malvaceae,Hibiscus
Spodoptera exigua,Malvaceae,Malva
Spodoptera exigua,Araucariaceae,Agathis
Spodoptera exigua,Alliaceae,Allium
Spodoptera exigua,Amaranthaceae,Amaranthus
Spodoptera exigua,Fabaceae,Arachis
Spodoptera exigua,Fabaceae,Astragalus
Spodoptera exigua,Fabaceae,Crotalaria
Spodoptera exigua,Fabaceae,Dalbergia
Spodoptera exigua,Fabaceae,Glycine
Spodoptera exigua,Fabaceae,Indigofera
Spodoptera exigua,Fabaceae,Lathyrus
Spodoptera exigua,Fabaceae,Lens
Spodoptera exigua,Fabaceae,Lupinus
Spodoptera exigua,Fabaceae,Medicago
Spodoptera exigua,Fabaceae,Melilotus
Spodoptera exigua,Fabaceae,Phaseolus
Spodoptera exigua,Fabaceae,Pisum
Spodoptera exigua,Fabaceae,Sesbania
Spodoptera exigua,Fabaceae,Trifolium
Spodoptera exigua,Fabaceae,Vicia
Spodoptera exigua,Fabaceae,Vigna
Spodoptera exigua,Asparagaceae,Asparagus
Spodoptera exigua,Asteraceae,Aster
Spodoptera exigua,Asteraceae,Calendula
Spodoptera exigua,Asteraceae,Carthamus
Spodoptera exigua,Asteraceae,Geraea
Spodoptera exigua,Asteraceae,Helianthus
Spodoptera exigua,Asteraceae,Lactuca
Spodoptera exigua,Asteraceae,Sonchus
Spodoptera exigua,Asteraceae,Taraxacum
Spodoptera exigua,Chenopodiaceae,Atriplex
Spodoptera exigua,Chenopodiaceae,Beta
Spodoptera exigua,Chenopodiaceae,Chenopodium
Spodoptera exigua,Chenopodiaceae,Salsola
Spodoptera exigua,Chenopodiaceae,Spinacia
Spodoptera exigua,Nyctaginaceae,Boerhavia
Spodoptera exigua,Solanaceae,Capsicum
Spodoptera exigua,Solanaceae,Datura
Spodoptera exigua,Solanaceae,Lycopersicon
Spodoptera exigua,Solanaceae,Nicotiana
Spodoptera exigua,Solanaceae,Solanum
Spodoptera exigua,Cucurbitaceae,Citrullus
Spodoptera exigua,Cucurbitaceae,Cucumis
Spodoptera exigua,Cucurbitaceae,Cucurbita
Spodoptera exigua,Cucurbitaceae,Trichosanthes
Spodoptera exigua,Capparaceae,Cleome
Spodoptera exigua,Rubiaceae,Coffea
Spodoptera exigua,Tiliaceae,Corchorus
Spodoptera exigua,Umbelliferae,Coriandrum
Spodoptera exigua,Umbelliferae,Daucus
Spodoptera exigua,Lamiaceae,Elsholtzia
Spodoptera exigua,Gisekiaceae,Gisekia
Spodoptera exigua,Iridaceae,Gladiolus
Spodoptera exigua,Caryophyllaceae,Gypsophila
Spodoptera exigua,Convolvulaceae,Ipomoea
Spodoptera exigua,Linaceae,Linum
Spodoptera exigua,Rosaceae,Malus
Spodoptera exigua,Piperaceae,Piper
Spodoptera exigua,Plantaginaceae,Plantago
Spodoptera exigua,Polygonaceae,Polygonum
Spodoptera exigua,Portulacaceae,Portulaca
Spodoptera exigua,Euphorbiaceae,Ricinus
Spodoptera exigua,Pedaliaceae,Sesamum
Spodoptera exigua,Aizoaceae,Tetragonia
Spodoptera exigua,Scrophulariaceae,Verbascum
Spodoptera exigua,Vitaceae,Vitis
Spodoptera exigua,Fagaceae,Fagus
Spodoptera exigua,Fagaceae,Quercus
Spodoptera frugiperda,Brassicaceae,Brassica
Spodoptera frugiperda,Poaceae,Agrostis
Spodoptera frugiperda,Poaceae,Andropogon
Spodoptera frugiperda,Poaceae,Avena
Spodoptera frugiperda,Poaceae,Brachiaria
Spodoptera frugiperda,Poaceae,Cenchrus
Spodoptera frugiperda,Poaceae,Chloris
Spodoptera frugiperda,Poaceae,Cynodon
Spodoptera frugiperda,Poaceae,Dactyloctenium
Spodoptera frugiperda,Poaceae,Digitaria
Spodoptera frugiperda,Poaceae,Echinochloa
Spodoptera frugiperda,Poaceae,Eleusine
Spodoptera frugiperda,Poaceae,Eremochloa
Spodoptera frugiperda,Poaceae,Hordeum
Spodoptera frugiperda,Poaceae,Lolium
Spodoptera frugiperda,Poaceae,Oryza
Spodoptera frugiperda,Poaceae,Panicum
Spodoptera frugiperda,Poaceae,Paspalum
Spodoptera frugiperda,Poaceae,Pennisetum
Spodoptera frugiperda,Poaceae,Phleum
Spodoptera frugiperda,Poaceae,Poa
Spodoptera frugiperda,Poaceae,Saccharum
Spodoptera frugiperda,Poaceae,Secale
Spodoptera frugiperda,Poaceae,Setaria
Spodoptera frugiperda,Poaceae,Sorghum
Spodoptera frugiperda,Poaceae,Stenotaphrum
Spodoptera frugiperda,Poaceae,Triticum
Spodoptera frugiperda,Poaceae,Zea
Spodoptera frugiperda,Poaceae,Zoysia
Spodoptera frugiperda,Poaceae,Eriochloa
Spodoptera frugiperda,Polyphagous,0
Spodoptera frugiperda,Euphorbiaceae,Acalypha
Spodoptera frugiperda,Euphorbiaceae,Croton
Spodoptera frugiperda,Malvaceae,Alcea
Spodoptera frugiperda,Malvaceae,Gossypium
Spodoptera frugiperda,Alliaceae,Allium
Spodoptera frugiperda,Amaranthaceae,Amaranthus
Spodoptera frugiperda,Fabaceae,Arachis
Spodoptera frugiperda,Fabaceae,Cajanus
Spodoptera frugiperda,Fabaceae,Cicer
Spodoptera frugiperda,Fabaceae,Glycine
Spodoptera frugiperda,Fabaceae,Macroptilium
Spodoptera frugiperda,Fabaceae,Medicago
Spodoptera frugiperda,Fabaceae,Mucuna
Spodoptera frugiperda,Fabaceae,Phaseolus
Spodoptera frugiperda,Fabaceae,Pisum
Spodoptera frugiperda,Fabaceae,Pueraria
Spodoptera frugiperda,Fabaceae,Trifolium
Spodoptera frugiperda,Fabaceae,Vigna
Spodoptera frugiperda,Fabaceae,Wisteria
Spodoptera frugiperda,Asclepiadaceae,Asclepias
Spodoptera frugiperda,Asparagaceae,Asparagus
Spodoptera frugiperda,Solanaceae,Atropa
Spodoptera frugiperda,Solanaceae,Capsicum
Spodoptera frugiperda,Solanaceae,Lycopersicon
Spodoptera frugiperda,Solanaceae,Nicotiana
Spodoptera frugiperda,Solanaceae,Solanum
Spodoptera frugiperda,Chenopodiaceae,Beta
Spodoptera frugiperda,Chenopodiaceae,Chenopodium
Spodoptera frugiperda,Chenopodiaceae,Spinacia
Spodoptera frugiperda,Cyperaceae,Carex
Spodoptera frugiperda,Cyperaceae,Cyperus
Spodoptera frugiperda,Caricaceae,Carica
Spodoptera frugiperda,Juglandaceae,Carya
Spodoptera frugiperda,Asteraceae,Chrysanthemum
Spodoptera frugiperda,Asteraceae,Chrysothamnus
Spodoptera frugiperda,Asteraceae,Dahlia
Spodoptera frugiperda,Asteraceae,Helianthus
Spodoptera frugiperda,Asteraceae,Xanthium
Spodoptera frugiperda,Asteraceae,Baccharis
Spodoptera frugiperda,Cucurbitaceae,Citrullus
Spodoptera frugiperda,Cucurbitaceae,Cucumis
Spodoptera frugiperda,Rutaceae,Citrus
Spodoptera frugiperda,Convolvulaceae,Convolvulus
Spodoptera frugiperda,Convolvulaceae,Ipomoea
Spodoptera frugiperda,Myrtaceae,Eucalyptus
Spodoptera frugiperda,Polygonaceae,Fagopyrum
Spodoptera frugiperda,Rosaceae,Fragaria
Spodoptera frugiperda,Rosaceae,Malus
Spodoptera frugiperda,Rosaceae,Prunus
Spodoptera frugiperda,Geraniaceae,Geranium
Spodoptera frugiperda,Iridaceae,Gladiolus
Spodoptera frugiperda,Linaceae,Linum
Spodoptera frugiperda,Musaceae,Musa
Spodoptera frugiperda,Boraginaceae,Lithospermum
Spodoptera frugiperda,Umbelliferae,Petroselinum
Spodoptera frugiperda,Platanaceae,Platanus
Spodoptera frugiperda,Apocynaceae,Plumeria
Spodoptera frugiperda,Portulacaceae,Portulaca
Spodoptera frugiperda,Ericaceae,Vaccinium
Spodoptera frugiperda,Violaceae,Viola
Spodoptera frugiperda,Vitaceae,Vitis
Striacosta albicosta,0,0
Manoba major,0,0
Pheosia gnoma,Betulaceae,Betula
Bicyclus anynana,Poaceae,0
Bicyclus anynana,Poaceae,Ehrharta
Danaus plexippus,Asclepiadaceae,0
Danaus plexippus,Asclepiadaceae,Araujia
Danaus plexippus,Asclepiadaceae,Asclepias
Danaus plexippus,Asclepiadaceae,Calotropis
Danaus plexippus,Asclepiadaceae,Cynanchum
Danaus plexippus,Asclepiadaceae,Gomphocarpus
Danaus plexippus,Asclepiadaceae,Gonolobus
Danaus plexippus,Asclepiadaceae,Marsdenia
Danaus plexippus,Asclepiadaceae,Matelea
Danaus plexippus,Asclepiadaceae,Orbea
Danaus plexippus,Asclepiadaceae,Oxypetalum
Danaus plexippus,Asclepiadaceae,Oxystelma
Danaus plexippus,Asclepiadaceae,Cynanchum
Danaus plexippus,Asclepiadaceae,Stephanotis
Danaus plexippus,Apocynaceae,Apocynum
Danaus plexippus,Rutaceae,Citrus
Danaus plexippus,Euphorbiaceae,Euphorbia
Danaus plexippus,Malvaceae,Gossypium
Danaus plexippus,Convolvulaceae,Ipomoea
Danaus plexippus,Sapotaceae,Manilkara
Heliconius melpomene,Passifloraceae,0
Heliconius melpomene,Passifloraceae,Passiflora
Junonia coenia,Scrophulariaceae,Agalinis
Junonia coenia,Scrophulariaceae,Antirrhinum
Junonia coenia,Scrophulariaceae,Aureolaria
Junonia coenia,Scrophulariaceae,Buchnera
Junonia coenia,Scrophulariaceae,Castilleja
Junonia coenia,Scrophulariaceae,Cymbalaria
Junonia coenia,Scrophulariaceae,Digitalis
Junonia coenia,Scrophulariaceae,Kickxia
Junonia coenia,Scrophulariaceae,Linaria
Junonia coenia,Scrophulariaceae,Maurandella
Junonia coenia,Scrophulariaceae,Mimulus
Junonia coenia,Scrophulariaceae,Nuttallanthus
Junonia coenia,Scrophulariaceae,Penstemon
Junonia coenia,Scrophulariaceae,Russelia
Junonia coenia,Scrophulariaceae,Seymeria
Junonia coenia,Scrophulariaceae,Striga
Junonia coenia,Scrophulariaceae,Veronica
Junonia coenia,Scrophulariaceae,Diascia
Junonia coenia,Scrophulariaceae,0
Junonia coenia,Aucubaceae,Aucuba
Junonia coenia,Acanthaceae,Dyschoriste
Junonia coenia,Acanthaceae,Ruellia
Junonia coenia,Acanthaceae,0
Junonia coenia,Verbenaceae,Lippia
Junonia coenia,Verbenaceae,Phyla
Junonia coenia,Verbenaceae,Verbena
Junonia coenia,Verbenaceae,0
Junonia coenia,Plantaginaceae,Plantago
Junonia coenia,Plantaginaceae,0
Junonia coenia,Crassulaceae,Sedum
Maniola jurtina,Poaceae,0
Maniola jurtina,Poaceae,Brachypodium
Maniola jurtina,Poaceae,Elymus
Maniola jurtina,Poaceae,Milium
Maniola jurtina,Poaceae,Poa
Maniola jurtina,Poaceae,Stipa
Maniola jurtina,Poaceae,Agrostis
Maniola jurtina,Poaceae,Lolium
Melitaea cinxia,Asteraceae,Achillea
Melitaea cinxia,Asteraceae,Centaurea
Melitaea cinxia,Asteraceae,Hieracium
Melitaea cinxia,Poaceae,Corynephorus
Melitaea cinxia,Plantaginaceae,Plantago
Melitaea cinxia,Scrophulariaceae,Veronica
Melitaea cinxia,Violaceae,Viola
Pararge aegeria,Poaceae,0
Pararge aegeria,Poaceae,Agropyron
Pararge aegeria,Poaceae,Brachypodium
Pararge aegeria,Poaceae,Bromus
Pararge aegeria,Poaceae,Cynodon
Pararge aegeria,Poaceae,Dactylis
Pararge aegeria,Poaceae,Elymus
Pararge aegeria,Poaceae,Elytrigia
Pararge aegeria,Poaceae,Hordeum
Pararge aegeria,Poaceae,Melica
Pararge aegeria,Poaceae,Oryzopsis
Pararge aegeria,Poaceae,Poa
Pararge aegeria,Poaceae,Holcus
Polygonia c-album,Betulaceae,Betula
Polygonia c-album,Urticaceae,Boehmeria
Polygonia c-album,Urticaceae,Urtica
Polygonia c-album,Ulmaceae,Celtis
Polygonia c-album,Ulmaceae,Ulmus
Polygonia c-album,Ulmaceae,Zelkova
Polygonia c-album,Corylaceae,Corylus
Polygonia c-album,Cannabaceae,Humulus
Polygonia c-album,Caprifoliaceae,Lonicera
Polygonia c-album,Rosaceae,Prunus
Polygonia c-album,Rosaceae,Rubus
Polygonia c-album,Fagaceae,Quercus
Polygonia c-album,Grossulariaceae,Ribes
Polygonia c-album,Salicaceae,Salix
Pseudopostega quadristrigella,Grossulariaceae,Ribes
Luehdorfia chinensis,Aristolochiaceae,Asarum
Papilio glaucus,Betulaceae,0
Papilio glaucus,Betulaceae,Alnus
Papilio glaucus,Betulaceae,Betula
Papilio glaucus,Oleaceae,0
Papilio glaucus,Oleaceae,Fraxinus
Papilio glaucus,Oleaceae,Syringa
Papilio glaucus,Aceraceae,Acer
Papilio glaucus,Acanthaceae,Blechum
Papilio glaucus,Asteraceae,Cirsium
Papilio glaucus,Lauraceae,Lindera
Papilio glaucus,Lauraceae,Cinnamomum
Papilio glaucus,Lauraceae,Sassafras
Papilio glaucus,Magnoliaceae,Liriodendron
Papilio glaucus,Magnoliaceae,Magnolia
Papilio glaucus,Rosaceae,Malus
Papilio glaucus,Rosaceae,Prunus
Papilio glaucus,Rosaceae,Sorbus
Papilio glaucus,Rosaceae,Amelanchier
Papilio glaucus,Rosaceae,Crataegus
Papilio glaucus,Rosaceae,Cydonia
Papilio glaucus,Salicaceae,Populus
Papilio glaucus,Salicaceae,Salix
Papilio glaucus,Rutaceae,Ptelea
Papilio glaucus,Rutaceae,Zanthoxylum
Papilio glaucus,Tiliaceae,Tilia
Papilio glaucus,Polyphagous,0
Papilio glaucus,Juglandaceae,Carya
Papilio glaucus,Corylaceae,Corylus
Papilio glaucus,Corylaceae,Carpinus
Papilio glaucus,Ulmaceae,Ulmus
Papilio glaucus,Bignoniaceae,Catalpa
Papilio glaucus,Fagaceae,Quercus
Papilio glaucus,Styracaceae,Styrax
Papilio machaon,Umbelliferae,0
Papilio machaon,Umbelliferae,Aegopodium
Papilio machaon,Umbelliferae,Ammi
Papilio machaon,Umbelliferae,Anethum
Papilio machaon,Umbelliferae,Angelica
Papilio machaon,Umbelliferae,Apium
Papilio machaon,Umbelliferae,Carum
Papilio machaon,Umbelliferae,Cicuta
Papilio machaon,Umbelliferae,Conioselinum
Papilio machaon,Umbelliferae,Conium
Papilio machaon,Umbelliferae,Coriandrum
Papilio machaon,Umbelliferae,Cryptotaenia
Papilio machaon,Umbelliferae,Daucus
Papilio machaon,Umbelliferae,Ducrosia
Papilio machaon,Umbelliferae,Foeniculum
Papilio machaon,Umbelliferae,Glehnia
Papilio machaon,Umbelliferae,Heracleum
Papilio machaon,Umbelliferae,Levisticum
Papilio machaon,Umbelliferae,Ligusticum
Papilio machaon,Umbelliferae,Pastinaca
Papilio machaon,Umbelliferae,Petroselinum
Papilio machaon,Umbelliferae,Peucedanum
Papilio machaon,Umbelliferae,Pimpinella
Papilio machaon,Umbelliferae,Seseli
Papilio machaon,Umbelliferae,Tilingia
Papilio machaon,Umbelliferae,Zizia
Papilio machaon,Umbelliferae,Selinum
Papilio machaon,Asteraceae,Artemisia
Papilio machaon,Asteraceae,Cosmos
Papilio machaon,Asteraceae,Petasites
Papilio machaon,Rutaceae,Citrus
Papilio machaon,Rutaceae,Dictamnus
Papilio machaon,Rutaceae,Haplophyllum
Papilio machaon,Rutaceae,Phellodendron
Papilio machaon,Rutaceae,Citrus
Papilio machaon,Rutaceae,Ruta
Papilio machaon,Rutaceae,Thamnosma
Papilio machaon,Rutaceae,Zanthoxylum
Papilio machaon,Zygophyllaceae,Malacocarpus
Papilio machaon,Tamaricaceae,Tamarix
Parides eurimedes,Aristolochiaceae,Aristolochia
Anthocharis cardamines,Brassicaceae,0
Anthocharis cardamines,Brassicaceae,Arabis
Anthocharis cardamines,Brassicaceae,Barbarea
Anthocharis cardamines,Brassicaceae,Brassica
Anthocharis cardamines,Brassicaceae,Capsella
Anthocharis cardamines,Brassicaceae,Isatis
Anthocharis cardamines,Brassicaceae,Rorippa
Anthocharis cardamines,Brassicaceae,Thlaspi
Anthocharis cardamines,Brassicaceae,Alliaria
Anthocharis cardamines,Brassicaceae,Cardamine
Ascia monuste,Brassicaceae,0
Ascia monuste,Brassicaceae,Armoracia
Ascia monuste,Brassicaceae,Brassica
Ascia monuste,Brassicaceae,Cakile
Ascia monuste,Brassicaceae,Capsella
Ascia monuste,Brassicaceae,Lepidium
Ascia monuste,Brassicaceae,Raphanus
Ascia monuste,Brassicaceae,Rorippa
Ascia monuste,Brassicaceae,Sinapis
Ascia monuste,Brassicaceae,Lobularia
Ascia monuste,Alliaceae,Allium
Ascia monuste,Bataceae,Batis
Ascia monuste,Capparaceae,Capparis
Ascia monuste,Capparaceae,Cleome
Ascia monuste,Capparaceae,Polanisia
Ascia monuste,Capparaceae,Crateva
Ascia monuste,Tropaeolaceae,Tropaeolum
Ascia monuste,Fabaceae,Cassia
Colias croceus,Fabaceae,Medicago
Colias croceus,Fabaceae,Lotus
Colias croceus,Fabaceae,Trifolium
Hebomoia glaucippe,Brassicaceae,Brassica
Hebomoia glaucippe,Capparaceae,Capparis
Hebomoia glaucippe,Capparaceae,Crateva
Hebomoia glaucippe,Capparaceae,Cleome
Phoebis sennae,Brassicaceae,0
Phoebis sennae,Flacourtiaceae,Casearia
Phoebis sennae,Fabaceae,Cassia
Phoebis sennae,Fabaceae,Chamaecrista
Phoebis sennae,Fabaceae,Crotalaria
Phoebis sennae,Fabaceae,Phaseolus
Phoebis sennae,Fabaceae,Senna
Plutella xylostella,Brassicaceae,0
Plutella xylostella,Brassicaceae,Alyssum
Plutella xylostella,Brassicaceae,Brassica
Plutella xylostella,Brassicaceae,Erysimum
Plutella xylostella,Brassicaceae,Iberis
Plutella xylostella,Brassicaceae,Lepidium
Plutella xylostella,Brassicaceae,Lobularia
Plutella xylostella,Brassicaceae,Matthiola
Plutella xylostella,Brassicaceae,Raphanus
Plutella xylostella,Brassicaceae,Rorippa
Plutella xylostella,Polyphagous,0
Plutella xylostella,Umbelliferae,Apium
Plutella xylostella,Umbelliferae,Daucus
Plutella xylostella,Fabaceae,Arachis
Plutella xylostella,Fabaceae,Vicia
Plutella xylostella,Capparaceae,Capparis
Plutella xylostella,Asteraceae,Galinsoga
Plutella xylostella,Caprifoliaceae,Lonicera
Plutella xylostella,Poaceae,Saccharum
Plutella xylostella,Poaceae,Zea
Plutella xylostella,Poaceae,0
Plutella xylostella,Solanaceae,Solanum
Plutella xylostella,Chenopodiaceae,Spinacia
Plutella xylostella,Rubiaceae,Guettarda
Plutella xylostella,Dipterocarpaceae,Shorea
Tegeticula yuccasella,Agavaceae,Yucca
Thyridopteryx ephemeraeformis,Cupressaceae,0
Thyridopteryx ephemeraeformis,Cupressaceae,Chamaecyparis
Thyridopteryx ephemeraeformis,Cupressaceae,Cupressus
Thyridopteryx ephemeraeformis,Cupressaceae,Juniperus
Thyridopteryx ephemeraeformis,Cupressaceae,Platycladus
Thyridopteryx ephemeraeformis,Cupressaceae,Thuja
Thyridopteryx ephemeraeformis,Polyphagous,0
Thyridopteryx ephemeraeformis,Aceraceae,Acer
Thyridopteryx ephemeraeformis,Hippocastanaceae,Aesculus
Thyridopteryx ephemeraeformis,Asteraceae,Ageratina
Thyridopteryx ephemeraeformis,Asteraceae,Ambrosia
Thyridopteryx ephemeraeformis,Asteraceae,Anthemis
Thyridopteryx ephemeraeformis,Asteraceae,Conyza
Thyridopteryx ephemeraeformis,Asteraceae,Helianthus
Thyridopteryx ephemeraeformis,Asteraceae,Vernonia
Thyridopteryx ephemeraeformis,Rosaceae,Amelanchier
Thyridopteryx ephemeraeformis,Rosaceae,Crataegus
Thyridopteryx ephemeraeformis,Rosaceae,Cydonia
Thyridopteryx ephemeraeformis,Rosaceae,Malus
Thyridopteryx ephemeraeformis,Rosaceae,Physocarpus
Thyridopteryx ephemeraeformis,Rosaceae,Prunus
Thyridopteryx ephemeraeformis,Rosaceae,Pyracantha
Thyridopteryx ephemeraeformis,Rosaceae,Pyrus
Thyridopteryx ephemeraeformis,Rosaceae,Rosa
Thyridopteryx ephemeraeformis,Annonaceae,Annona
Thyridopteryx ephemeraeformis,Fabaceae,Bauhinia
Thyridopteryx ephemeraeformis,Fabaceae,Cercis
Thyridopteryx ephemeraeformis,Fabaceae,Gleditsia
Thyridopteryx ephemeraeformis,Fabaceae,Melilotus
Thyridopteryx ephemeraeformis,Fabaceae,Robinia
Thyridopteryx ephemeraeformis,Fabaceae,Trifolium
Thyridopteryx ephemeraeformis,Fabaceae,Wisteria
Thyridopteryx ephemeraeformis,Berberidaceae,Berberis
Thyridopteryx ephemeraeformis,Betulaceae,Betula
Thyridopteryx ephemeraeformis,Myrtaceae,Callistemon
Thyridopteryx ephemeraeformis,Myrtaceae,Melaleuca
Thyridopteryx ephemeraeformis,Myrtaceae,Psidium
Thyridopteryx ephemeraeformis,Corylaceae,Carpinus
Thyridopteryx ephemeraeformis,Juglandaceae,Carya
Thyridopteryx ephemeraeformis,Fagaceae,Castanea
Thyridopteryx ephemeraeformis,Fagaceae,Fagus
Thyridopteryx ephemeraeformis,Fagaceae,Quercus
Thyridopteryx ephemeraeformis,Casuarinaceae,Casuarina
Thyridopteryx ephemeraeformis,Bignoniaceae,Catalpa
Thyridopteryx ephemeraeformis,Pinaceae,Cedrus
Thyridopteryx ephemeraeformis,Pinaceae,Larix
Thyridopteryx ephemeraeformis,Pinaceae,Picea
Thyridopteryx ephemeraeformis,Pinaceae,Pinus
Thyridopteryx ephemeraeformis,Pinaceae,Tsuga
Thyridopteryx ephemeraeformis,Ulmaceae,Celtis
Thyridopteryx ephemeraeformis,Ulmaceae,Ulmus
Thyridopteryx ephemeraeformis,Rutaceae,Citrus
Thyridopteryx ephemeraeformis,Ranunculaceae,Clematis
Thyridopteryx ephemeraeformis,Polygonaceae,Coccoloba
Thyridopteryx ephemeraeformis,Polygonaceae,Rumex
